date,published_at,symbol,source,title,summary,url,query_keyword,text,finbert_label,sentiment_score,language,source_type,crawl_version
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Kweichow Moutai 2025 Profit Down 5%; Shares Slide 4% - marketscreener.com,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxQRUE1ZWQtTHQzQjJYcXYtWndFd25xbTZUVjlEN2lPSEx2YVFNeWRLWGloYUMxUnEzM2lrSTNHTkI2Mm44TnJQR0xQeGkzS2hFVlAzbWRUUU5sUlI3QVI5ZzRHZm9HQzAwUS15N0FnUE9vR0YxcnZfLXMwWXdpb0Izdjg1TUcxT084TjVaZFVkZUppcldMNkJHWDNHekZTOTZ4RWl2bA?oc=5"" target=""_blank"">Kweichow Moutai 2025 Profit Down 5%; Shares Slide 4%</a>&nbsp;&nbsp;<font color=""#6f6f6f"">marketscreener.com</font>",https://news.google.com/rss/articles/CBMipAFBVV95cUxQRUE1ZWQtTHQzQjJYcXYtWndFd25xbTZUVjlEN2lPSEx2YVFNeWRLWGloYUMxUnEzM2lrSTNHTkI2Mm44TnJQR0xQeGkzS2hFVlAzbWRUUU5sUlI3QVI5ZzRHZm9HQzAwUS15N0FnUE9vR0YxcnZfLXMwWXdpb0Izdjg1TUcxT084TjVaZFVkZUppcldMNkJHWDNHekZTOTZ4RWl2bA?oc=5,Kweichow Moutai,Kweichow Moutai 2025 Profit Down 5%; Shares Slide 4% - marketscreener.com. Kweichow Moutai 2025 Profit Down 5%; Shares Slide 4% marketscreener.com,negative,-0.9592721,en,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google 新闻",大行评级丨花旗：贵州茅台在2025年重整业务 维持“买入”级 - Moomoo,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE1LMUNOR2pPcUpGTDQyaWYtYmRxUzM4a1JPVjF4LW40TDgtWmhDZDYzbVcza3A0TkNWQWRyUkdKbjZITVFtTGl1S2w1UzJnWUdSeDNV?oc=5"" target=""_blank"">大行评级丨花旗：贵州茅台在2025年重整业务 维持“买入”级</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moomoo</font>",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1LMUNOR2pPcUpGTDQyaWYtYmRxUzM4a1JPVjF4LW40TDgtWmhDZDYzbVcza3A0TkNWQWRyUkdKbjZITVFtTGl1S2w1UzJnWUdSeDNV?oc=5,Kweichow Moutai,大行评级丨花旗：贵州茅台在2025年重整业务 维持“买入”级 - Moomoo. 大行评级丨花旗：贵州茅台在2025年重整业务 维持“买入”级 Moomoo,neutral,0.041082803,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台去年净利823.2亿元，同比下降4.53% - thepaper.cn,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTE5DdkFsR1FXVGIyanJjWmpXMHBjSEhfYk40cFBnWC1lbjZVVWpTM2NIeDQ5OVRzbVowdy1FS1d5YjJNaUFUcy1jVHBCRXc0U0R6UGdTdTh3cVBHTUdpemc?oc=5"" target=""_blank"">贵州茅台去年净利823.2亿元，同比下降4.53%</a>&nbsp;&nbsp;<font color=""#6f6f6f"">thepaper.cn</font>",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5DdkFsR1FXVGIyanJjWmpXMHBjSEhfYk40cFBnWC1lbjZVVWpTM2NIeDQ5OVRzbVowdy1FS1d5YjJNaUFUcy1jVHBCRXc0U0R6UGdTdTh3cVBHTUdpemc?oc=5,贵州茅台,贵州茅台去年净利823.2亿元，同比下降4.53% - thepaper.cn. 贵州茅台去年净利823.2亿元，同比下降4.53% thepaper.cn,neutral,0.030182594,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台，营收、利润双降 - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE14cUtCbml6SjlPUngyTEZtX2VyTm9HdzROdFB0SHpiaGUxSVhpUGJiWmdEM0hYeHdZdzk2MU9TR2FKR0d3MXNhWHdONjVCZU04NFR3Ul91dnNqdnVnX0NQYg?oc=5"" target=""_blank"">贵州茅台，营收、利润双降</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE14cUtCbml6SjlPUngyTEZtX2VyTm9HdzROdFB0SHpiaGUxSVhpUGJiWmdEM0hYeHdZdzk2MU9TR2FKR0d3MXNhWHdONjVCZU04NFR3Ul91dnNqdnVnX0NQYg?oc=5,贵州茅台,贵州茅台，营收、利润双降 - 东方财富. 贵州茅台，营收、利润双降 东方财富,neutral,0.02841748,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台：2025年净利润823.20亿元，同比减少4.53% - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE90cktwRThjT2t6QmhiOVhBNmozRzBneGhyeDR3dC12TkRMRXpubTRzMjc5MldrcWlNWHNCcjhyTGVpMlBSZENmbktxRGJPT0diNTZFcWI5LWw2Z3dLUkQ5aA?oc=5"" target=""_blank"">贵州茅台：2025年净利润823.20亿元，同比减少4.53%</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE90cktwRThjT2t6QmhiOVhBNmozRzBneGhyeDR3dC12TkRMRXpubTRzMjc5MldrcWlNWHNCcjhyTGVpMlBSZENmbktxRGJPT0diNTZFcWI5LWw2Z3dLUkQ5aA?oc=5,贵州茅台,贵州茅台：2025年净利润823.20亿元，同比减少4.53% - 东方财富. 贵州茅台：2025年净利润823.20亿元，同比减少4.53% 东方财富,neutral,0.016402546,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台2025年净利润下降4.53％ - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE43akxoYVdkazY0NXhsWXlTQXFidU9jMS1lQTB2dHQ0SDdoeDR5dTZSNnJxWTdyYkJ1MzZTWWJSSDBzOFRoZGs1eXcxazc1NmxBWklsSWprdkt3czFwQWJ1Ug?oc=5"" target=""_blank"">贵州茅台2025年净利润下降4.53％</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE43akxoYVdkazY0NXhsWXlTQXFidU9jMS1lQTB2dHQ0SDdoeDR5dTZSNnJxWTdyYkJ1MzZTWWJSSDBzOFRoZGs1eXcxazc1NmxBWklsSWprdkt3czFwQWJ1Ug?oc=5,贵州茅台,贵州茅台2025年净利润下降4.53％ - 东方财富. 贵州茅台2025年净利润下降4.53％ 东方财富,neutral,0.012473438,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台上市以来首现年度营收下滑，分红创历史新高｜财报见闻 - 华尔街见闻,"<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE5fNTVYaDRFclpSQXB6TzJIOV9LVTRTWFRhNVlDNk40STBER1hRY1c2dUpPZm5DTVc4bVNmWkJEUkhrTVpkNXVHSmFpNE1mQTRpVlJZ?oc=5"" target=""_blank"">贵州茅台上市以来首现年度营收下滑，分红创历史新高｜财报见闻</a>&nbsp;&nbsp;<font color=""#6f6f6f"">华尔街见闻</font>",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5fNTVYaDRFclpSQXB6TzJIOV9LVTRTWFRhNVlDNk40STBER1hRY1c2dUpPZm5DTVc4bVNmWkJEUkhrTVpkNXVHSmFpNE1mQTRpVlJZ?oc=5,贵州茅台,贵州茅台上市以来首现年度营收下滑，分红创历史新高｜财报见闻 - 华尔街见闻. 贵州茅台上市以来首现年度营收下滑，分红创历史新高｜财报见闻 华尔街见闻,neutral,0.049753264,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T07:00:00+00:00,600519.SH,"""600519"" - Google 新闻",股票行情快报：贵州茅台（600519）4月16日主力资金净买入1.88亿元_主力研究 - 证券之星,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE11THA5cVAzaTRKRWowU0l4NHBXbDBfUExMdGlGbnVodkNhS2h6MTY3UWpTekl5QUZDb2tyeHZLRjZ3Q0ZGaEY2UTJGbF9ZX0w3cWNiaGVZQllpVlNjcEUyVA?oc=5"" target=""_blank"">股票行情快报：贵州茅台（600519）4月16日主力资金净买入1.88亿元_主力研究</a>&nbsp;&nbsp;<font color=""#6f6f6f"">证券之星</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE11THA5cVAzaTRKRWowU0l4NHBXbDBfUExMdGlGbnVodkNhS2h6MTY3UWpTekl5QUZDb2tyeHZLRjZ3Q0ZGaEY2UTJGbF9ZX0w3cWNiaGVZQllpVlNjcEUyVA?oc=5,600519,股票行情快报：贵州茅台（600519）4月16日主力资金净买入1.88亿元_主力研究 - 证券之星. 股票行情快报：贵州茅台（600519）4月16日主力资金净买入1.88亿元_主力研究 证券之星,neutral,0.10083056,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T16:20:57+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台(600519):贵州茅台董事会关于独立董事独立性评估的专项意见 - 中财网,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE1EeC1GWXlhc2w2cGNrRm8wYXRaYnhsR1k5MENfVk5QT0tBMlAwWTFmNEV2ZUJWb3JrVFhWTXhWd2d5YTg5LUpWVTYxOGJOeHp6QzM4a0NR?oc=5"" target=""_blank"">贵州茅台(600519):贵州茅台董事会关于独立董事独立性评估的专项意见</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中财网</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1EeC1GWXlhc2w2cGNrRm8wYXRaYnhsR1k5MENfVk5QT0tBMlAwWTFmNEV2ZUJWb3JrVFhWTXhWd2d5YTg5LUpWVTYxOGJOeHp6QzM4a0NR?oc=5,600519,贵州茅台(600519):贵州茅台董事会关于独立董事独立性评估的专项意见 - 中财网. 贵州茅台(600519):贵州茅台董事会关于独立董事独立性评估的专项意见 中财网,neutral,0.021338481,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T16:20:59+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台(600519):贵州茅台酒股份有限公司非经营性资金占用及其他关联资金往来情况的专项审计说明 - 中财网,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE5jVkliREU0TWc2bnh3MjVZV2ZRMFRCeEE3dUVXZXNpZGF5aTVMb3FjM09HaHFyNzJfUDF3NU5mTjREVm5mYW5zVE9UTDZVR003SDBQaU93?oc=5"" target=""_blank"">贵州茅台(600519):贵州茅台酒股份有限公司非经营性资金占用及其他关联资金往来情况的专项审计说明</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中财网</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5jVkliREU0TWc2bnh3MjVZV2ZRMFRCeEE3dUVXZXNpZGF5aTVMb3FjM09HaHFyNzJfUDF3NU5mTjREVm5mYW5zVE9UTDZVR003SDBQaU93?oc=5,600519,贵州茅台(600519):贵州茅台酒股份有限公司非经营性资金占用及其他关联资金往来情况的专项审计说明 - 中财网. 贵州茅台(600519):贵州茅台酒股份有限公司非经营性资金占用及其他关联资金往来情况的专项审计说明 中财网,neutral,0.023045123,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T16:21:02+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台(600519):贵州茅台2025年环境、社会及治理（ESG）报告 - 中财网,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE1SMVpzSm5jN0U1MWl6T1dRRUJRWWVobUhwOGZoZnBPcm9qSjRzS1BfVlBoc3JMekk2YXEwVC1rWlJ1Z3ZwdUN3NFJJanhSbUwtZkJaMEpn?oc=5"" target=""_blank"">贵州茅台(600519):贵州茅台2025年环境、社会及治理（ESG）报告</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中财网</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1SMVpzSm5jN0U1MWl6T1dRRUJRWWVobUhwOGZoZnBPcm9qSjRzS1BfVlBoc3JMekk2YXEwVC1rWlJ1Z3ZwdUN3NFJJanhSbUwtZkJaMEpn?oc=5,600519,贵州茅台(600519):贵州茅台2025年环境、社会及治理（ESG）报告 - 中财网. 贵州茅台(600519):贵州茅台2025年环境、社会及治理（ESG）报告 中财网,neutral,0.034178577,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T16:21:03+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台(600519):贵州茅台关于续聘会计师事务所 - 中财网,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE9JR3ZXSHMzS2pNSEFEeU0xNXBIMFI1S0h3QjNUWVlfNDQ4ZDZ3QTdPel95M1ZmQ25WQ1Z5bTZiU3dBS2EyWVlIUjZUR0RWTzFZdnptMGpn?oc=5"" target=""_blank"">贵州茅台(600519):贵州茅台关于续聘会计师事务所</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中财网</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9JR3ZXSHMzS2pNSEFEeU0xNXBIMFI1S0h3QjNUWVlfNDQ4ZDZ3QTdPel95M1ZmQ25WQ1Z5bTZiU3dBS2EyWVlIUjZUR0RWTzFZdnptMGpn?oc=5,600519,贵州茅台(600519):贵州茅台关于续聘会计师事务所 - 中财网. 贵州茅台(600519):贵州茅台关于续聘会计师事务所 中财网,neutral,0.0122627765,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T16:25:47+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台(600519):贵州茅台2025年度独立董事述职报告（王鑫） - 中财网,"<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE8ydW9CU1JWTmpoV0FHY2ZrLUZtUFRJQ243UjhMOHFNU1o4UldSbjdPcGdmUVpyMzBtNDJjTk5HdjllMkVCWUdkZkFqaHg4dnZRTzRsaUxB?oc=5"" target=""_blank"">贵州茅台(600519):贵州茅台2025年度独立董事述职报告（王鑫）</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中财网</font>",https://news.google.com/rss/articles/CBMiVkFVX3lxTE8ydW9CU1JWTmpoV0FHY2ZrLUZtUFRJQ243UjhMOHFNU1o4UldSbjdPcGdmUVpyMzBtNDJjTk5HdjllMkVCWUdkZkFqaHg4dnZRTzRsaUxB?oc=5,600519,贵州茅台(600519):贵州茅台2025年度独立董事述职报告（王鑫） - 中财网. 贵州茅台(600519):贵州茅台2025年度独立董事述职报告（王鑫） 中财网,neutral,0.026087746,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T17:16:00+00:00,600519.SH,贵州茅台 - Bing新聞,贵州茅台2001年上市以来业绩首次下滑,贵州茅台上市以来，业绩首次出现下滑。4月16日晚，贵州茅台酒股份有限公司（简称“贵州茅台”）披露的2025年年度报告显示，去年实现营业收入1688.38亿元，同比下降1.21%；归属于上市公司股东的净利润为823.20亿元，同比下降4.53%。,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16cbabed4f7ca7e8ada320dc7212&url=https%3a%2f%2fwww.sohu.com%2fa%2f1010629205_163278&c=7053091772333308014&mkt=zh-tw,贵州茅台,贵州茅台2001年上市以来业绩首次下滑. 贵州茅台上市以来，业绩首次出现下滑。4月16日晚，贵州茅台酒股份有限公司（简称“贵州茅台”）披露的2025年年度报告显示，去年实现营业收入1688.38亿元，同比下降1.21%；归属于上市公司股东的净利润为823.20亿元，同比下降4.53%。,neutral,0.07069151,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T20:48:00+00:00,600519.SH,贵州茅台 - Bing新聞,贵州茅台净赚823亿，丢掉A股“股王”宝座,作为A股一贯的“分红王”，贵州茅台依旧维持高分红。财报披露，2025年年度，贵州茅台拟向全体股东每股派发现金红利27.993元（含税），合计分红约350.33亿元。,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16cbabed4f7ca7e8ada320dc7212&url=https%3a%2f%2fwww.36kr.com%2fp%2f3770348991578889&c=12135886455726765432&mkt=zh-tw,贵州茅台,贵州茅台净赚823亿，丢掉A股“股王”宝座. 作为A股一贯的“分红王”，贵州茅台依旧维持高分红。财报披露，2025年年度，贵州茅台拟向全体股东每股派发现金红利27.993元（含税），合计分红约350.33亿元。,neutral,0.08331967,zh,bootstrap,mixed_real_news_v6
2026-04-16,2026-04-16T22:19:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台，重要公告 - 上观新闻,"<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE15aU8wSlNVb0g0cWRZUHRnM25YT2hWZkgwcEpxWW5hVTIzNng5M3MwTl9NNHVlUk0xTDFqVVFLOHV3M2FkMWp1VC1EUEZxV09MaGZ6R0Y5SFZ1VWM?oc=5"" target=""_blank"">贵州茅台，重要公告</a>&nbsp;&nbsp;<font color=""#6f6f6f"">上观新闻</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE15aU8wSlNVb0g0cWRZUHRnM25YT2hWZkgwcEpxWW5hVTIzNng5M3MwTl9NNHVlUk0xTDFqVVFLOHV3M2FkMWp1VC1EUEZxV09MaGZ6R0Y5SFZ1VWM?oc=5,贵州茅台,贵州茅台，重要公告 - 上观新闻. 贵州茅台，重要公告 上观新闻,neutral,0.049242813,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T00:48:00+00:00,600519.SH,贵州茅台 - Bing新聞,上市以来首次年度业绩下滑！贵州茅台去年净利降4.53% 拟分红350亿元,4月16日晚间，贵州茅台酒股份有限公司（贵州茅台，600519.SH）发布2025年年度报告，报告期内，公司实现营业总收入1720.54亿元 ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16cbabed4f7ca7e8ada320dc7212&url=https%3a%2f%2ffund.eastmoney.com%2fa%2f202604173708146598.html&c=1803186625017558152&mkt=zh-tw,贵州茅台,上市以来首次年度业绩下滑！贵州茅台去年净利降4.53% 拟分红350亿元. 4月16日晚间，贵州茅台酒股份有限公司（贵州茅台，600519.SH）发布2025年年度报告，报告期内，公司实现营业总收入1720.54亿元 ...,neutral,0.0489728,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T00:55:47+00:00,600519.SH,贵州茅台 - Bing新聞,1721亿元!贵州茅台2025年稳健收官，2026年市场化改革全面启幕,4月16日晚间，白酒龙头贵州茅台（600519.SH）披露2025年年报。报告显示，2025年公司营业总收入达1721亿元，归属于上市公司股东的净利润为823.2亿元，其中酒类营业收入为1688.38亿元。在保持业绩稳健增长的同时，贵州茅台继续以高额分红回报投资者，拟向全体股东每股派发现金红利27.99元（含税），合计派发现金红利350亿元（含税）。,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16cbabed4f7ca7e8ada320dc7212&url=https%3a%2f%2fwww.msn.com%2fzh-cn%2fmoney%2fother%2f1721%25E4%25BA%25BF%25E5%2585%2583-%25E8%25B4%25B5%25E5%25B7%259E%25E8%258C%2585%25E5%258F%25B02025%25E5%25B9%25B4%25E7%25A8%25B3%25E5%2581%25A5%25E6%2594%25B6%25E5%25AE%2598-2026%25E5%25B9%25B4%25E5%25B8%2582%25E5%259C%25BA%25E5%258C%2596%25E6%2594%25B9%25E9%259D%25A9%25E5%2585%25A8%25E9%259D%25A2%25E5%2590%25AF%25E5%25B9%2595%2far-AA215ZqZ&c=6644892463209920557&mkt=zh-tw,贵州茅台,1721亿元!贵州茅台2025年稳健收官，2026年市场化改革全面启幕. 4月16日晚间，白酒龙头贵州茅台（600519.SH）披露2025年年报。报告显示，2025年公司营业总收入达1721亿元，归属于上市公司股东的净利润为823.2亿元，其中酒类营业收入为1688.38亿元。在保持业绩稳健增长的同时，贵州茅台继续以高额分红回报投资者，拟向全体股东每股派发现金红利27.99元（含税），合计派发现金红利350亿元（含税）。,neutral,0.08580376,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T01:21:00+00:00,600519.SH,贵州茅台 - Bing新聞,贵州茅台深夜发业绩：2025年净赚823亿、大手笔分红创新高，未定今年增长目标,4月16日晚间，贵州茅台（600519.SH）公布全年业绩，2025年实现营业收入1688.38亿元，同比下降1.21%；归属于上市股东的净利润823.2 ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=69fb16cbabed4f7ca7e8ada320dc7212&url=https%3a%2f%2ffinance.ifeng.com%2fc%2f8sOHcNnHWqg&c=14156130860019649207&mkt=zh-tw,贵州茅台,贵州茅台深夜发业绩：2025年净赚823亿、大手笔分红创新高，未定今年增长目标. 4月16日晚间，贵州茅台（600519.SH）公布全年业绩，2025年实现营业收入1688.38亿元，同比下降1.21%；归属于上市股东的净利润823.2 ...,neutral,0.043616902,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T02:42:46+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台上市20多年首次年度营收、净利双降 - DoNews,"<a href=""https://news.google.com/rss/articles/CBMiXkFVX3lxTFBnRkFFTThqeWNNdnJFWlNnRmNIaGxPelQ4SGlUR1ZjalE5ZDJCT01XSmxPS0xickhaX204U2EwbXk4aUkxNU5EM0hra2wxc0FkVmFyR1VJLXBIdW96T2c?oc=5"" target=""_blank"">贵州茅台上市20多年首次年度营收、净利双降</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DoNews</font>",https://news.google.com/rss/articles/CBMiXkFVX3lxTFBnRkFFTThqeWNNdnJFWlNnRmNIaGxPelQ4SGlUR1ZjalE5ZDJCT01XSmxPS0xickhaX204U2EwbXk4aUkxNU5EM0hra2wxc0FkVmFyR1VJLXBIdW96T2c?oc=5,贵州茅台,贵州茅台上市20多年首次年度营收、净利双降 - DoNews. 贵州茅台上市20多年首次年度营收、净利双降 DoNews,neutral,0.018749261,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T04:03:35+00:00,600519.SH,"""贵州茅台"" - Google 新闻",贵州茅台成交额超100亿元，现跌4.17% - 东方财富,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFBwUmc1ZFcxNThDVlVnbFRJQk5mbkx4WnRPaDZFbDJFWi1SQ2NzYWM0TjNfYW9reEVQUUo4ZW01andNbGljbjJaWXFpMWlZaC1HZjdJcTA1YklfbUI3YnR2eg?oc=5"" target=""_blank"">贵州茅台成交额超100亿元，现跌4.17%</a>&nbsp;&nbsp;<font color=""#6f6f6f"">东方财富</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBwUmc1ZFcxNThDVlVnbFRJQk5mbkx4WnRPaDZFbDJFWi1SQ2NzYWM0TjNfYW9reEVQUUo4ZW01andNbGljbjJaWXFpMWlZaC1HZjdJcTA1YklfbUI3YnR2eg?oc=5,贵州茅台,贵州茅台成交额超100亿元，现跌4.17% - 东方财富. 贵州茅台成交额超100亿元，现跌4.17% 东方财富,neutral,0.011453245,zh,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News","Kweichow Moutai sees 1st fall in revenue, profit amid corruption crusade - Nikkei Asia","<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxNRHk3bG5EcENaQjVaalRna2UtQ0NaV2FEdWZFT3NqQ2pHdmE4bUlUUk1fdGx2UGJUaVV5akJ0cEVaaUFpblJQU3RRVGIweW5URFRacVJUZ1ZCazZydmFrdU9TLVJTVU1BM1ZXLWhkLXdMUzBvWTctMEphRE1WZzdRX0hlNnpweEdQOVpJMmpzekNRdi1vMVdhMTFYb2o5bzhLMXgwTzllRUdiZ21HNjlCbGFtM3gwZXhlQlE?oc=5"" target=""_blank"">Kweichow Moutai sees 1st fall in revenue, profit amid corruption crusade</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Nikkei Asia</font>",https://news.google.com/rss/articles/CBMiugFBVV95cUxNRHk3bG5EcENaQjVaalRna2UtQ0NaV2FEdWZFT3NqQ2pHdmE4bUlUUk1fdGx2UGJUaVV5akJ0cEVaaUFpblJQU3RRVGIweW5URFRacVJUZ1ZCazZydmFrdU9TLVJTVU1BM1ZXLWhkLXdMUzBvWTctMEphRE1WZzdRX0hlNnpweEdQOVpJMmpzekNRdi1vMVdhMTFYb2o5bzhLMXgwTzllRUdiZ21HNjlCbGFtM3gwZXhlQlE?oc=5,Kweichow Moutai,"Kweichow Moutai sees 1st fall in revenue, profit amid corruption crusade - Nikkei Asia. Kweichow Moutai sees 1st fall in revenue, profit amid corruption crusade Nikkei Asia",negative,-0.95955825,en,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News","Kweichow Moutai’s Annual Profit, Revenue Fall for First Time - WSJ","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVHRsTDRDOWVnTEVzQ0VEQ08zWnFDY1UtMTNIZkdvV0ZRS3FKdWdja3FZMlRnUnlnUl9NUmp3Z3RPSk5BX0VGUThFbnUtc2d4eERoekxKdmxGRVBTb2VrSlYybVBVc253bEY5RDBUSXdiWFJpZUxrWC1vdTBVTzNwT0tvRk5MLTBEclZDMlliYlJQNTRaZkZIaHdTeEN4blhnX3NScklYM0c?oc=5"" target=""_blank"">Kweichow Moutai’s Annual Profit, Revenue Fall for First Time</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WSJ</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVHRsTDRDOWVnTEVzQ0VEQ08zWnFDY1UtMTNIZkdvV0ZRS3FKdWdja3FZMlRnUnlnUl9NUmp3Z3RPSk5BX0VGUThFbnUtc2d4eERoekxKdmxGRVBTb2VrSlYybVBVc253bEY5RDBUSXdiWFJpZUxrWC1vdTBVTzNwT0tvRk5MLTBEclZDMlliYlJQNTRaZkZIaHdTeEN4blhnX3NScklYM0c?oc=5,Kweichow Moutai,"Kweichow Moutai’s Annual Profit, Revenue Fall for First Time - WSJ. Kweichow Moutai’s Annual Profit, Revenue Fall for First Time WSJ",negative,-0.9391743,en,bootstrap,mixed_real_news_v6
2026-04-17,2026-04-17T07:00:00+00:00,600519.SH,"""贵州茅台"" - Google 新闻",年度报告：贵州茅台上市以来首次业绩双下滑 - 中国网旅游,"<a href=""https://news.google.com/rss/articles/CBMic0FVX3lxTFBSZURLQ2tlRVZST0kzMFktT2loZEZpdUgxUXhZNVUtcjFSRjJhbWVwdXdzeDVkNWtHX0N6bDVmZHQxX2hVaTd1b0pldkF3M1daOU1VVm5IclRuTFFIT3pnZHJuSFdGWWZybDR5amFWaXZSVjA?oc=5"" target=""_blank"">年度报告：贵州茅台上市以来首次业绩双下滑</a>&nbsp;&nbsp;<font color=""#6f6f6f"">中国网旅游</font>",https://news.google.com/rss/articles/CBMic0FVX3lxTFBSZURLQ2tlRVZST0kzMFktT2loZEZpdUgxUXhZNVUtcjFSRjJhbWVwdXdzeDVkNWtHX0N6bDVmZHQxX2hVaTd1b0pldkF3M1daOU1VVm5IclRuTFFIT3pnZHJuSFdGWWZybDR5amFWaXZSVjA?oc=5,贵州茅台,年度报告：贵州茅台上市以来首次业绩双下滑 - 中国网旅游. 年度报告：贵州茅台上市以来首次业绩双下滑 中国网旅游,neutral,0.04203796,zh,bootstrap,mixed_real_news_v6
