date,published_at,symbol,source,title,summary,url,query_keyword,text,finbert_label,sentiment_score
2025-05-08,2025-05-08T07:00:00+00:00,600519.SH,"""600519"" - Google 新闻",贵州茅台（600519）公司将于2025年05月19日召开2024年度股东大会。$贵州茅台(SH600519)$ - 雪球,"<a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE9nclNTYlgyTmxRX18tU2lpdGE4azJkaDBQQkppdzFkTS1wOTNRRE40cXRobmEzeWk3SDFWdGhNNm80dXNDbVdOLVN5RE1pY0Jr?oc=5"" target=""_blank"">贵州茅台（600519）公司将于2025年05月19日召开2024年度股东大会。$贵州茅台(SH600519)$</a>&nbsp;&nbsp;<font color=""#6f6f6f"">雪球</font>",https://news.google.com/rss/articles/CBMiUEFVX3lxTE9nclNTYlgyTmxRX18tU2lpdGE4azJkaDBQQkppdzFkTS1wOTNRRE40cXRobmEzeWk3SDFWdGhNNm80dXNDbVdOLVN5RE1pY0Jr?oc=5,600519,"贵州茅台（600519）公司将于2025年05月19日召开2024年度股东大会。$贵州茅台(SH600519)$ - 雪球. <a href=""https://news.google.com/rss/articles/CBMiUEFVX3lxTE9nclNTYlgyTmxRX18tU2lpdGE4azJkaDBQQkppdzFkTS1wOTNRRE40cXRobmEzeWk3SDFWdGhNNm80dXNDbVdOLVN5RE1pY0Jr?oc=5"" target=""_blank"">贵州茅台（600519）公司将于2025年05月19日召开2024年度股东大会。$贵州茅台(SH600519)$</a>&nbsp;&nbsp;<font color=""#6f6f6f"">雪球</font>",neutral,0.03424813
2025-05-14,2025-05-14T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Moutai Price Falls to Four-Year Low as Business Gifting Declines - Vino Joy News,"<a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQNm8yMzNuRmkyOGF6WjlfSTQ3YzJ5WUxFY2NXbER2eEE0NlRzeGtITGw4MDY3SGlXanNVdjhSRnU3eUdzX1hmTU50dEdaVlVUbXlQU08zdTRNTGhxZGMtYVZlWl91SVhSQ19ULUdLbzR5Y2h6RHhEY05aU2tobVdTMXVoamE2dlc5THNpSE9GcHFPbWwxYWdIQWJ0ejlsdw?oc=5"" target=""_blank"">Moutai Price Falls to Four-Year Low as Business Gifting Declines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vino Joy News</font>",https://news.google.com/rss/articles/CBMingFBVV95cUxQNm8yMzNuRmkyOGF6WjlfSTQ3YzJ5WUxFY2NXbER2eEE0NlRzeGtITGw4MDY3SGlXanNVdjhSRnU3eUdzX1hmTU50dEdaVlVUbXlQU08zdTRNTGhxZGMtYVZlWl91SVhSQ19ULUdLbzR5Y2h6RHhEY05aU2tobVdTMXVoamE2dlc5THNpSE9GcHFPbWwxYWdIQWJ0ejlsdw?oc=5,Kweichow Moutai,"Moutai Price Falls to Four-Year Low as Business Gifting Declines - Vino Joy News. <a href=""https://news.google.com/rss/articles/CBMingFBVV95cUxQNm8yMzNuRmkyOGF6WjlfSTQ3YzJ5WUxFY2NXbER2eEE0NlRzeGtITGw4MDY3SGlXanNVdjhSRnU3eUdzX1hmTU50dEdaVlVUbXlQU08zdTRNTGhxZGMtYVZlWl91SVhSQ19ULUdLbzR5Y2h6RHhEY05aU2tobVdTMXVoamE2dlc5THNpSE9GcHFPbWwxYWdIQWJ0ejlsdw?oc=5"" target=""_blank"">Moutai Price Falls to Four-Year Low as Business Gifting Declines</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vino Joy News</font>",negative,-0.9620696
2025-06-11,2025-06-11T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",China’s booze business looks smashed - The Economist,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxNcXU1eFdHeWk2dWFYSWxvdVZCQnJzX2FzWWw1RGlrWHRDaDFnc1ltblFuQmp0dm4yX3M3UHJtcXp3ejRhekZyU2NEbXJzaUFOa0pJV0hDR2cyZDdTYnB3RmJjZmExSnJYLVdxU2NfcUs1TUZlQ3FpSjNoSHgzVjNxNEhWcmU?oc=5"" target=""_blank"">China’s booze business looks smashed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>",https://news.google.com/rss/articles/CBMihAFBVV95cUxNcXU1eFdHeWk2dWFYSWxvdVZCQnJzX2FzWWw1RGlrWHRDaDFnc1ltblFuQmp0dm4yX3M3UHJtcXp3ejRhekZyU2NEbXJzaUFOa0pJV0hDR2cyZDdTYnB3RmJjZmExSnJYLVdxU2NfcUs1TUZlQ3FpSjNoSHgzVjNxNEhWcmU?oc=5,Kweichow Moutai,"China’s booze business looks smashed - The Economist. <a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxNcXU1eFdHeWk2dWFYSWxvdVZCQnJzX2FzWWw1RGlrWHRDaDFnc1ltblFuQmp0dm4yX3M3UHJtcXp3ejRhekZyU2NEbXJzaUFOa0pJV0hDR2cyZDdTYnB3RmJjZmExSnJYLVdxU2NfcUs1TUZlQ3FpSjNoSHgzVjNxNEhWcmU?oc=5"" target=""_blank"">China’s booze business looks smashed</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economist</font>",negative,-0.82849914
2025-06-13,2025-06-13T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",China’s top baijiu maker faces sobering reality as austerity trims profits - South China Morning Post,"<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxPRjVpTVNFNGhRbFFPc0Y0bDdTb2ZxVXRDNjhjMnp3RDctQzF5ajEzVnJZVkdsRFVUNlI5M2ZvVURrdl9KTW9VcWwzZDUybG9jTmUtVGJEWmp4eUQtSWk1UUtHNW5pcEZPZWQxZ1lJMmFEdWNuMDM0MnhSVjB1ZjBEVlEwSE8zMUlWSFpoc1JCU3Q2dFpKRzd4SXhvdVBFUFVBeWlVWVIxa1FORDN0U3hQRjNfTlBsU2ZnWmtKS1R0Vnd6Q3JGNlFnSXpoZ9IBywFBVV95cUxNY2lRVWZ4NWoySGJoYmdEcWl2MUN6YzNUdjlQaXd1Qy10aXRPR25wZk0xVHFSVzZaQmJJX1o5VGFrS1JqNEVWMS1kdVoxNmFsRDFQNU1RLU1ZNVlIZ0pSY0ZYYjF6NHBGbGNxV2FvNDR3NS1aX0laTUZZdW5nQWdnQkQ2azlTQm1NVlJfZjlVYlVTLVBfb3NEU2R5VXpvdzNLY1I2cnI2cUt0bUlzdE1MZEU4b3V3V0hNVmNVS3pMVUgyOFBWUUFfQ2V6UQ?oc=5"" target=""_blank"">China’s top baijiu maker faces sobering reality as austerity trims profits</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South China Morning Post</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxPRjVpTVNFNGhRbFFPc0Y0bDdTb2ZxVXRDNjhjMnp3RDctQzF5ajEzVnJZVkdsRFVUNlI5M2ZvVURrdl9KTW9VcWwzZDUybG9jTmUtVGJEWmp4eUQtSWk1UUtHNW5pcEZPZWQxZ1lJMmFEdWNuMDM0MnhSVjB1ZjBEVlEwSE8zMUlWSFpoc1JCU3Q2dFpKRzd4SXhvdVBFUFVBeWlVWVIxa1FORDN0U3hQRjNfTlBsU2ZnWmtKS1R0Vnd6Q3JGNlFnSXpoZ9IBywFBVV95cUxNY2lRVWZ4NWoySGJoYmdEcWl2MUN6YzNUdjlQaXd1Qy10aXRPR25wZk0xVHFSVzZaQmJJX1o5VGFrS1JqNEVWMS1kdVoxNmFsRDFQNU1RLU1ZNVlIZ0pSY0ZYYjF6NHBGbGNxV2FvNDR3NS1aX0laTUZZdW5nQWdnQkQ2azlTQm1NVlJfZjlVYlVTLVBfb3NEU2R5VXpvdzNLY1I2cnI2cUt0bUlzdE1MZEU4b3V3V0hNVmNVS3pMVUgyOFBWUUFfQ2V6UQ?oc=5,Kweichow Moutai,"China’s top baijiu maker faces sobering reality as austerity trims profits - South China Morning Post. <a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxPRjVpTVNFNGhRbFFPc0Y0bDdTb2ZxVXRDNjhjMnp3RDctQzF5ajEzVnJZVkdsRFVUNlI5M2ZvVURrdl9KTW9VcWwzZDUybG9jTmUtVGJEWmp4eUQtSWk1UUtHNW5pcEZPZWQxZ1lJMmFEdWNuMDM0MnhSVjB1ZjBEVlEwSE8zMUlWSFpoc1JCU3Q2dFpKRzd4SXhvdVBFUFVBeWlVWVIxa1FORDN0U3hQRjNfTlBsU2ZnWmtKS1R0Vnd6Q3JGNlFnSXpoZ9IBywFBVV95cUxNY2lRVWZ4NWoySGJoYmdEcWl2MUN6YzNUdjlQaXd1Qy10aXRPR25wZk0xVHFSVzZaQmJJX1o5VGFrS1JqNEVWMS1kdVoxNmFsRDFQNU1RLU1ZNVlIZ0pSY0ZYYjF6NHBGbGNxV2FvNDR3NS1aX0laTUZZdW5nQWdnQkQ2azlTQm1NVlJfZjlVYlVTLVBfb3NEU2R5VXpvdzNLY1I2cnI2cUt0bUlzdE1MZEU4b3V3V0hNVmNVS3pMVUgyOFBWUUFfQ2V6UQ?oc=5"" target=""_blank"">China’s top baijiu maker faces sobering reality as austerity trims profits</a>&nbsp;&nbsp;<font color=""#6f6f6f"">South China Morning Post</font>",positive,0.5791479
2025-06-18,2025-06-18T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",China curbs luxury liquor spending - The Drinks Business,"<a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxOT0ZhQVF6NXBSWjN5MDJ2R1FUa0xMdEdrV1dmWW8teVNfQ2JwOWxLRm9uUlg3ekhqOGFzMld4Q1lsNjJObmxjaVZyTXh0clUyMDk5Znk4d0ttbmpkbUFkWFAySmVJUTV3dll0dmNTaW1ubjcwN0t4ZHZOTG5yVFlDZVdkQQ?oc=5"" target=""_blank"">China curbs luxury liquor spending</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Drinks Business</font>",https://news.google.com/rss/articles/CBMigwFBVV95cUxOT0ZhQVF6NXBSWjN5MDJ2R1FUa0xMdEdrV1dmWW8teVNfQ2JwOWxLRm9uUlg3ekhqOGFzMld4Q1lsNjJObmxjaVZyTXh0clUyMDk5Znk4d0ttbmpkbUFkWFAySmVJUTV3dll0dmNTaW1ubjcwN0t4ZHZOTG5yVFlDZVdkQQ?oc=5,Kweichow Moutai,"China curbs luxury liquor spending - The Drinks Business. <a href=""https://news.google.com/rss/articles/CBMigwFBVV95cUxOT0ZhQVF6NXBSWjN5MDJ2R1FUa0xMdEdrV1dmWW8teVNfQ2JwOWxLRm9uUlg3ekhqOGFzMld4Q1lsNjJObmxjaVZyTXh0clUyMDk5Znk4d0ttbmpkbUFkWFAySmVJUTV3dll0dmNTaW1ubjcwN0t4ZHZOTG5yVFlDZVdkQQ?oc=5"" target=""_blank"">China curbs luxury liquor spending</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Drinks Business</font>",neutral,-0.022029132
2025-06-18,2025-06-18T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",China’s luxury liquor market contracts as economic slowdown and anti-corruption drive reshape demand - Vinetur,"<a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxNcWZTeEw0d0paN3NXOGxqM21nZE5MU2x2My13UTJ4NjI3U0luSnkyNEtOSFMzb2tXUy11WGkwME5OeTFza0MyeUhjRTd5MVplRHEzTkp6WElvUjFVUjNXeF9NTnVDakVXRmhnNUV3Y3VXNnd2cmJZQUdkQjhCV1JIbmNyWFdPYmdmZ0lrOGFGd0JoLV9wVllGSHJnSHpTOUc3dEUwY1NsbDBteHU5ZGYzRkdlR2Y5bzdqNzV4enZUdUp6Yl9ib25BaWVva1hkck1QRDlOa0dUT1cyUk41UWfSAeMBQVVfeXFMTUF0cDk1cHh3X0ZNZ1FGYjIwYi04NncxNkR0THpQbU1VakJWeDZTblBqcXROWm9sTjdSejFZX0NOalpMbVFVdDd4dWYxSkNJWHh3NkNqTUFuWHVmRUtBOFhBMVVPS24yN2t1S3d0TkQ0S2h5bWNhRDA3V2NyZXFSNGpfeDl1UTRLU2U0c3lpQk1vUXJHcE9lcXlFNWQyMjE0dFA4Q014MFdoNjdnMF9BVm9BZTV0Q05XYkdDVEh1eGRQYTZsdVJPOUhCNlU3Sk9TUGVZVGh4aEZiWFhsN2NjOWV6blU?oc=5"" target=""_blank"">China’s luxury liquor market contracts as economic slowdown and anti-corruption drive reshape demand</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vinetur</font>",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNcWZTeEw0d0paN3NXOGxqM21nZE5MU2x2My13UTJ4NjI3U0luSnkyNEtOSFMzb2tXUy11WGkwME5OeTFza0MyeUhjRTd5MVplRHEzTkp6WElvUjFVUjNXeF9NTnVDakVXRmhnNUV3Y3VXNnd2cmJZQUdkQjhCV1JIbmNyWFdPYmdmZ0lrOGFGd0JoLV9wVllGSHJnSHpTOUc3dEUwY1NsbDBteHU5ZGYzRkdlR2Y5bzdqNzV4enZUdUp6Yl9ib25BaWVva1hkck1QRDlOa0dUT1cyUk41UWfSAeMBQVVfeXFMTUF0cDk1cHh3X0ZNZ1FGYjIwYi04NncxNkR0THpQbU1VakJWeDZTblBqcXROWm9sTjdSejFZX0NOalpMbVFVdDd4dWYxSkNJWHh3NkNqTUFuWHVmRUtBOFhBMVVPS24yN2t1S3d0TkQ0S2h5bWNhRDA3V2NyZXFSNGpfeDl1UTRLU2U0c3lpQk1vUXJHcE9lcXlFNWQyMjE0dFA4Q014MFdoNjdnMF9BVm9BZTV0Q05XYkdDVEh1eGRQYTZsdVJPOUhCNlU3Sk9TUGVZVGh4aEZiWFhsN2NjOWV6blU?oc=5,Kweichow Moutai,"China’s luxury liquor market contracts as economic slowdown and anti-corruption drive reshape demand - Vinetur. <a href=""https://news.google.com/rss/articles/CBMi3gFBVV95cUxNcWZTeEw0d0paN3NXOGxqM21nZE5MU2x2My13UTJ4NjI3U0luSnkyNEtOSFMzb2tXUy11WGkwME5OeTFza0MyeUhjRTd5MVplRHEzTkp6WElvUjFVUjNXeF9NTnVDakVXRmhnNUV3Y3VXNnd2cmJZQUdkQjhCV1JIbmNyWFdPYmdmZ0lrOGFGd0JoLV9wVllGSHJnSHpTOUc3dEUwY1NsbDBteHU5ZGYzRkdlR2Y5bzdqNzV4enZUdUp6Yl9ib25BaWVva1hkck1QRDlOa0dUT1cyUk41UWfSAeMBQVVfeXFMTUF0cDk1cHh3X0ZNZ1FGYjIwYi04NncxNkR0THpQbU1VakJWeDZTblBqcXROWm9sTjdSejFZX0NOalpMbVFVdDd4dWYxSkNJWHh3NkNqTUFuWHVmRUtBOFhBMVVPS24yN2t1S3d0TkQ0S2h5bWNhRDA3V2NyZXFSNGpfeDl1UTRLU2U0c3lpQk1vUXJHcE9lcXlFNWQyMjE0dFA4Q014MFdoNjdnMF9BVm9BZTV0Q05XYkdDVEh1eGRQYTZsdVJPOUhCNlU3Sk9TUGVZVGh4aEZiWFhsN2NjOWV6blU?oc=5"" target=""_blank"">China’s luxury liquor market contracts as economic slowdown and anti-corruption drive reshape demand</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vinetur</font>",neutral,0.27318206
2025-06-26,2025-06-26T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Price of Moutai Liquor Slides Below Critical Threshold - Caixin Global,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxORHVTZGptZ2VVQXJZTGhhSVVuV1UtcFlYRnlVb2s2MTRKX3VOLWl6RC1JTjR2ODZJa1E0R2hydHZtOTE3WTc2U0UzOTl3RHhGT1Q2Q0NuUm5ZUjhTSERkaXdDSDNCQXVnR3hheHpadnphdzlXdVhWakRuckcxeXVkekxmdmpBYVgxdk1MeExUUjJBYjZNRnN2cnpIUDF4YlR2VTJnM1RyMTVXSVctWGc?oc=5"" target=""_blank"">Price of Moutai Liquor Slides Below Critical Threshold</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Caixin Global</font>",https://news.google.com/rss/articles/CBMirgFBVV95cUxORHVTZGptZ2VVQXJZTGhhSVVuV1UtcFlYRnlVb2s2MTRKX3VOLWl6RC1JTjR2ODZJa1E0R2hydHZtOTE3WTc2U0UzOTl3RHhGT1Q2Q0NuUm5ZUjhTSERkaXdDSDNCQXVnR3hheHpadnphdzlXdVhWakRuckcxeXVkekxmdmpBYVgxdk1MeExUUjJBYjZNRnN2cnpIUDF4YlR2VTJnM1RyMTVXSVctWGc?oc=5,Kweichow Moutai,"Price of Moutai Liquor Slides Below Critical Threshold - Caixin Global. <a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxORHVTZGptZ2VVQXJZTGhhSVVuV1UtcFlYRnlVb2s2MTRKX3VOLWl6RC1JTjR2ODZJa1E0R2hydHZtOTE3WTc2U0UzOTl3RHhGT1Q2Q0NuUm5ZUjhTSERkaXdDSDNCQXVnR3hheHpadnphdzlXdVhWakRuckcxeXVkekxmdmpBYVgxdk1MeExUUjJBYjZNRnN2cnpIUDF4YlR2VTJnM1RyMTVXSVctWGc?oc=5"" target=""_blank"">Price of Moutai Liquor Slides Below Critical Threshold</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Caixin Global</font>",negative,-0.23200265
2025-07-18,2025-07-18T14:58:31+00:00,600519.SH,"""Kweichow Moutai"" - Google News",The spirit of harmony: How Daoist philosophy shapes every drop of Moutai - Financial Times,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxONkd1VndlLXdwSjR4M2J1bDRYdXFIelNta3ZJQ1ExUDVseU4wSGRsanNfQU0tSm0xTmMtMmlYeng2Ml9OdmhqS3ZEbW4yMTBvMUxHUjl2WU5zV3Q3MFBSVndrSGg1T2hyeFA5VGVXTVJzcjJlb1YtLXpOeElKWWZYSVZLNlFyRVlXSjJDcHF3bG5ZTlUyR3Nla2RzMkpKY1FTcm1xTVNzSXUwUlJQUFJyNGRwZnVVdndi?oc=5"" target=""_blank"">The spirit of harmony: How Daoist philosophy shapes every drop of Moutai</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>",https://news.google.com/rss/articles/CBMiuAFBVV95cUxONkd1VndlLXdwSjR4M2J1bDRYdXFIelNta3ZJQ1ExUDVseU4wSGRsanNfQU0tSm0xTmMtMmlYeng2Ml9OdmhqS3ZEbW4yMTBvMUxHUjl2WU5zV3Q3MFBSVndrSGg1T2hyeFA5VGVXTVJzcjJlb1YtLXpOeElKWWZYSVZLNlFyRVlXSjJDcHF3bG5ZTlUyR3Nla2RzMkpKY1FTcm1xTVNzSXUwUlJQUFJyNGRwZnVVdndi?oc=5,Kweichow Moutai,"The spirit of harmony: How Daoist philosophy shapes every drop of Moutai - Financial Times. <a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxONkd1VndlLXdwSjR4M2J1bDRYdXFIelNta3ZJQ1ExUDVseU4wSGRsanNfQU0tSm0xTmMtMmlYeng2Ml9OdmhqS3ZEbW4yMTBvMUxHUjl2WU5zV3Q3MFBSVndrSGg1T2hyeFA5VGVXTVJzcjJlb1YtLXpOeElKWWZYSVZLNlFyRVlXSjJDcHF3bG5ZTlUyR3Nla2RzMkpKY1FTcm1xTVNzSXUwUlJQUFJyNGRwZnVVdndi?oc=5"" target=""_blank"">The spirit of harmony: How Daoist philosophy shapes every drop of Moutai</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Financial Times</font>",neutral,0.030627009
2025-08-01,2025-08-01T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Chinese alcohol brands reach record global value as Moutai leads spirits market - Vinetur,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxQeVRJR3dtdmlDd3NuR3BqVXdxcTNjc3ZkSGRWQ042bEdObzloOUNvX0FZcTI4V091MnV6TF9tV3gwV2ljTUhWMUt2V3dfeHM5VlBhU3c4MVhPZGRaWnZ3V1g1QmFsX1hyRHpMYTNGcjVQTWRyblpNdjNfc015REp1VVlVanFhQzVfSnkyMFpkb1BZd1hnNWV4QUl1YktDU2EzekRQZUhhc2FFMGRkTDBYMWpkTWpGRWFrUlRraXFZaFlxajjSAcgBQVVfeXFMTUZSSDZKZE12eDhqNjFrMzU4MUJaOGs4RTYtdG81RlRCaUR0Rk5UZ25RaGNRTktGSVVseUVEdG91dzZNWTVZME1GeVl0dnZJeWFpSFVJb3l5cEcwVjlXV3U1bUJ6dGhTMG13MDc0ZnVqNmpZcmNUVWh1RGEzQUM1NGgyX19VdWpsS3liOWVoTFZJRi1VLUtsNWI0c2doYUM4Und4YnczMWRzM3lkREpXTXR5OWxZVTd0UVI0Nk5ENmI3VHpaTW5VLTE?oc=5"" target=""_blank"">Chinese alcohol brands reach record global value as Moutai leads spirits market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vinetur</font>",https://news.google.com/rss/articles/CBMiwwFBVV95cUxQeVRJR3dtdmlDd3NuR3BqVXdxcTNjc3ZkSGRWQ042bEdObzloOUNvX0FZcTI4V091MnV6TF9tV3gwV2ljTUhWMUt2V3dfeHM5VlBhU3c4MVhPZGRaWnZ3V1g1QmFsX1hyRHpMYTNGcjVQTWRyblpNdjNfc015REp1VVlVanFhQzVfSnkyMFpkb1BZd1hnNWV4QUl1YktDU2EzekRQZUhhc2FFMGRkTDBYMWpkTWpGRWFrUlRraXFZaFlxajjSAcgBQVVfeXFMTUZSSDZKZE12eDhqNjFrMzU4MUJaOGs4RTYtdG81RlRCaUR0Rk5UZ25RaGNRTktGSVVseUVEdG91dzZNWTVZME1GeVl0dnZJeWFpSFVJb3l5cEcwVjlXV3U1bUJ6dGhTMG13MDc0ZnVqNmpZcmNUVWh1RGEzQUM1NGgyX19VdWpsS3liOWVoTFZJRi1VLUtsNWI0c2doYUM4Und4YnczMWRzM3lkREpXTXR5OWxZVTd0UVI0Nk5ENmI3VHpaTW5VLTE?oc=5,Kweichow Moutai,"Chinese alcohol brands reach record global value as Moutai leads spirits market - Vinetur. <a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxQeVRJR3dtdmlDd3NuR3BqVXdxcTNjc3ZkSGRWQ042bEdObzloOUNvX0FZcTI4V091MnV6TF9tV3gwV2ljTUhWMUt2V3dfeHM5VlBhU3c4MVhPZGRaWnZ3V1g1QmFsX1hyRHpMYTNGcjVQTWRyblpNdjNfc015REp1VVlVanFhQzVfSnkyMFpkb1BZd1hnNWV4QUl1YktDU2EzekRQZUhhc2FFMGRkTDBYMWpkTWpGRWFrUlRraXFZaFlxajjSAcgBQVVfeXFMTUZSSDZKZE12eDhqNjFrMzU4MUJaOGs4RTYtdG81RlRCaUR0Rk5UZ25RaGNRTktGSVVseUVEdG91dzZNWTVZME1GeVl0dnZJeWFpSFVJb3l5cEcwVjlXV3U1bUJ6dGhTMG13MDc0ZnVqNmpZcmNUVWh1RGEzQUM1NGgyX19VdWpsS3liOWVoTFZJRi1VLUtsNWI0c2doYUM4Und4YnczMWRzM3lkREpXTXR5OWxZVTd0UVI0Nk5ENmI3VHpaTW5VLTE?oc=5"" target=""_blank"">Chinese alcohol brands reach record global value as Moutai leads spirits market</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Vinetur</font>",positive,0.8333243
2025-08-08,2025-08-08T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Moutai: from Red Sorghum Field to a Revitalized and Sustainable Future - Caixin Global,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWHZlSHRleUcta043OVNtb0hSUlVjZy1wQ0UtWmtDdjU0TmF3S1pSdUZUb0liNERFd094SExyNndvVHVHWlVPUG1UWlhWS2ZrM0hjeDdXbTVzUElxYWFCZ0pnSktqRXhEaGVFb1d2X3luTWpkY2w1ajdhOGJLc2tDMFNtSkZYUTdDZXdmUW9laXRSUm04WU5YYjRWWklHa29WdEZ2dnpOMUV4NTVaSFlEMWhtQXF5NzVWSl9XVTNhOVJkUQ?oc=5"" target=""_blank"">Moutai: from Red Sorghum Field to a Revitalized and Sustainable Future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Caixin Global</font>",https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWHZlSHRleUcta043OVNtb0hSUlVjZy1wQ0UtWmtDdjU0TmF3S1pSdUZUb0liNERFd094SExyNndvVHVHWlVPUG1UWlhWS2ZrM0hjeDdXbTVzUElxYWFCZ0pnSktqRXhEaGVFb1d2X3luTWpkY2w1ajdhOGJLc2tDMFNtSkZYUTdDZXdmUW9laXRSUm04WU5YYjRWWklHa29WdEZ2dnpOMUV4NTVaSFlEMWhtQXF5NzVWSl9XVTNhOVJkUQ?oc=5,Kweichow Moutai,"Moutai: from Red Sorghum Field to a Revitalized and Sustainable Future - Caixin Global. <a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQWHZlSHRleUcta043OVNtb0hSUlVjZy1wQ0UtWmtDdjU0TmF3S1pSdUZUb0liNERFd094SExyNndvVHVHWlVPUG1UWlhWS2ZrM0hjeDdXbTVzUElxYWFCZ0pnSktqRXhEaGVFb1d2X3luTWpkY2w1ajdhOGJLc2tDMFNtSkZYUTdDZXdmUW9laXRSUm04WU5YYjRWWklHa29WdEZ2dnpOMUV4NTVaSFlEMWhtQXF5NzVWSl9XVTNhOVJkUQ?oc=5"" target=""_blank"">Moutai: from Red Sorghum Field to a Revitalized and Sustainable Future</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Caixin Global</font>",positive,0.63944465
2025-08-08,2025-08-08T07:00:00+00:00,600519.SH,"""Kweichow Moutai"" - Google News",Here’s Why Cat Bite Club’s Moutai Cocktails Aren’t Kitten Around! - DANAMIC,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPNnhDazFVX2VCQ3dLUW5JSUZBX3JVRDlKRFRTajh6U2VNRWtYUmdkTFdaWkdxVDFaWmY4VUJvXzN2eGEtbnota1RzV3pYR0xXcjhUN3N5OGlQazZEdk9mMmJoWk1jYW1CUkNUVFFLVjF2dU5PSTVZcTBsWmc3Q3MzdTJ1d3RjLVdCaGxxWm1ucVYyM1lvY1FTUQ?oc=5"" target=""_blank"">Here’s Why Cat Bite Club’s Moutai Cocktails Aren’t Kitten Around!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DANAMIC</font>",https://news.google.com/rss/articles/CBMimAFBVV95cUxPNnhDazFVX2VCQ3dLUW5JSUZBX3JVRDlKRFRTajh6U2VNRWtYUmdkTFdaWkdxVDFaWmY4VUJvXzN2eGEtbnota1RzV3pYR0xXcjhUN3N5OGlQazZEdk9mMmJoWk1jYW1CUkNUVFFLVjF2dU5PSTVZcTBsWmc3Q3MzdTJ1d3RjLVdCaGxxWm1ucVYyM1lvY1FTUQ?oc=5,Kweichow Moutai,"Here’s Why Cat Bite Club’s Moutai Cocktails Aren’t Kitten Around! - DANAMIC. <a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPNnhDazFVX2VCQ3dLUW5JSUZBX3JVRDlKRFRTajh6U2VNRWtYUmdkTFdaWkdxVDFaWmY4VUJvXzN2eGEtbnota1RzV3pYR0xXcjhUN3N5OGlQazZEdk9mMmJoWk1jYW1CUkNUVFFLVjF2dU5PSTVZcTBsWmc3Q3MzdTJ1d3RjLVdCaGxxWm1ucVYyM1lvY1FTUQ?oc=5"" target=""_blank"">Here’s Why Cat Bite Club’s Moutai Cocktails Aren’t Kitten Around!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">DANAMIC</font>",neutral,-0.029189212
